classe,fichier,contraste,bords,couleur,verdict
Fighter,2xko_807.jpg,58.6,16.59,38.2,garde
Fighter,2xko_808.jpg,57.2,16.96,39.0,garde
Fighter,2xko_809.jpg,55.0,12.86,36.6,garde
Fighter,2xko_810.jpg,60.5,22.52,52.4,garde
Fighter,2xko_811.jpg,50.7,15.93,42.4,garde
Fighter,2xko_812.jpg,51.5,14.20,36.7,garde
Fighter,2xko_813.jpg,49.6,15.01,44.8,garde
Fighter,2xko_814.jpg,55.2,13.58,39.5,garde
Fighter,2xko_815.jpg,52.0,14.81,46.0,garde
Fighter,2xko_816.jpg,54.7,13.15,38.9,garde
Fighter,2xko_817.jpg,47.2,14.04,38.0,garde
Fighter,2xko_818.jpg,50.1,12.66,37.1,garde
Fighter,2xko_819.jpg,53.1,15.18,42.0,garde
Fighter,2xko_820.jpg,52.1,15.03,42.3,garde
Fighter,2xko_821.jpg,46.5,13.35,40.2,garde
Fighter,2xko_822.jpg,47.2,13.30,36.0,garde
Fighter,2xko_823.jpg,43.0,13.62,37.3,garde
Fighter,2xko_824.jpg,47.5,12.83,37.6,garde
Fighter,2xko_825.jpg,49.4,12.69,37.5,garde
Fighter,2xko_826.jpg,44.5,15.44,39.2,garde
Fighter,2xko_827.jpg,47.6,12.65,37.9,garde
Fighter,2xko_828.jpg,50.3,14.61,38.3,garde
Fighter,2xko_829.jpg,53.4,15.65,38.7,garde
Fighter,2xko_830.jpg,53.3,14.40,41.5,garde
Fighter,2xko_831.jpg,56.0,17.85,72.8,garde
Fighter,2xko_832.jpg,53.8,17.32,65.5,garde
Fighter,2xko_833.jpg,50.7,15.77,45.9,garde
Fighter,2xko_834.jpg,55.8,14.17,57.6,garde
Fighter,2xko_835.jpg,56.0,13.28,40.1,garde
Fighter,2xko_836.jpg,54.8,14.65,55.6,garde
Fighter,2xko_837.jpg,53.7,14.88,43.5,garde
Fighter,2xko_838.jpg,58.1,15.04,40.8,garde
Fighter,2xko_839.jpg,49.3,16.62,51.9,garde
Fighter,2xko_840.jpg,54.8,16.11,44.1,garde
Fighter,2xko_841.jpg,55.2,15.01,79.6,garde
Fighter,2xko_842.jpg,51.4,12.45,36.1,garde
Fighter,2xko_843.jpg,49.2,11.86,35.4,garde
Fighter,2xko_844.jpg,53.5,12.88,39.2,garde
Fighter,2xko_845.jpg,52.2,14.17,36.2,garde
Fighter,2xko_846.jpg,57.3,14.51,44.9,garde
Fighter,2xko_847.jpg,54.9,14.22,37.5,garde
Fighter,2xko_848.jpg,51.1,14.29,44.1,garde
Fighter,2xko_849.jpg,48.1,16.16,38.7,garde
Fighter,2xko_850.jpg,47.6,15.70,41.0,garde
Fighter,2xko_851.jpg,49.4,14.18,38.0,garde
Fighter,2xko_852.jpg,50.9,13.97,34.9,garde
Fighter,2xko_853.jpg,50.0,13.68,35.1,garde
Fighter,2xko_854.jpg,52.4,15.50,51.1,garde
Fighter,2xko_855.jpg,49.7,13.07,35.6,garde
Fighter,2xko_856.jpg,51.8,13.31,37.2,garde
Fighter,2xko_857.jpg,53.0,13.02,41.7,garde
Fighter,2xko_858.jpg,51.4,14.52,38.7,garde
Fighter,2xko_859.jpg,42.0,11.28,30.0,garde
Fighter,2xko_860.jpg,53.3,12.40,34.9,garde
Fighter,2xko_861.jpg,54.2,12.73,33.5,garde
Fighter,2xko_862.jpg,56.4,12.14,33.5,garde
Fighter,2xko_863.jpg,55.5,13.19,32.9,garde
Fighter,2xko_864.jpg,56.5,14.88,35.0,garde
Fighter,2xko_865.jpg,53.1,14.19,37.2,garde
Fighter,2xko_866.jpg,53.4,15.36,37.8,garde
Fighter,2xko_867.jpg,55.8,13.68,35.7,garde
Fighter,2xko_868.jpg,60.3,15.21,38.0,garde
Fighter,2xko_869.jpg,52.8,14.73,39.0,garde
Fighter,2xko_870.jpg,54.1,15.36,40.4,garde
Fighter,2xko_871.jpg,50.9,14.19,35.5,garde
Fighter,2xko_872.jpg,57.4,15.28,41.9,garde
Fighter,2xko_873.jpg,54.2,15.07,51.3,garde
Fighter,2xko_874.jpg,52.9,13.68,35.3,garde
Fighter,2xko_875.jpg,52.6,13.60,34.6,doublon (dHash)
Fighter,2xko_876.jpg,49.4,13.94,38.9,garde
Fighter,2xko_877.jpg,47.3,13.18,34.6,garde
Fighter,2xko_878.jpg,55.7,12.68,37.3,garde
Fighter,2xko_879.jpg,47.2,12.92,35.1,garde
Fighter,2xko_880.jpg,54.4,12.14,35.8,garde
Fighter,2xko_881.jpg,53.6,14.73,37.6,garde
Fighter,2xko_882.jpg,52.0,15.08,44.1,garde
Fighter,2xko_883.jpg,44.9,17.33,74.5,garde
Fighter,2xko_884.jpg,48.7,15.32,40.7,garde
Fighter,2xko_885.jpg,44.1,14.99,51.0,garde
Fighter,2xko_886.jpg,52.2,13.58,39.3,garde
Fighter,2xko_887.jpg,52.7,12.69,37.3,garde
Fighter,2xko_888.jpg,51.9,13.08,38.1,garde
Fighter,2xko_889.jpg,54.3,12.95,39.2,garde
Fighter,2xko_890.jpg,53.8,12.21,35.1,garde
Fighter,2xko_891.jpg,53.2,13.39,39.7,garde
Fighter,2xko_892.jpg,72.9,13.76,36.6,garde
Fighter,2xko_893.jpg,51.3,14.84,39.4,garde
Fighter,2xko_894.jpg,51.3,14.31,39.5,garde
Fighter,2xko_895.jpg,50.8,12.87,39.9,garde
Fighter,2xko_896.jpg,55.5,12.71,38.8,garde
Fighter,2xko_897.jpg,56.0,12.01,38.4,garde
Fighter,2xko_898.jpg,59.8,16.25,37.7,garde
Fighter,2xko_899.jpg,50.5,13.45,37.6,garde
Fighter,2xko_900.jpg,51.7,14.34,39.2,garde
Fighter,2xko_901.jpg,58.9,18.61,48.8,garde
Fighter,2xko_902.jpg,54.3,12.58,37.9,garde
Fighter,2xko_903.jpg,40.1,11.65,34.2,garde
Fighter,2xko_904.jpg,53.2,13.38,37.7,garde
Fighter,2xko_905.jpg,53.2,12.40,38.7,garde
Fighter,2xko_906.jpg,57.1,14.57,40.4,garde
Fighter,2xko_907.jpg,60.0,16.05,45.3,garde
Fighter,2xko_908.jpg,55.9,12.82,39.3,garde
Fighter,2xko_909.jpg,52.7,13.22,38.6,garde
Fighter,2xko_910.jpg,57.6,15.49,48.0,garde
Fighter,2xko_911.jpg,49.8,13.85,51.8,garde
Fighter,2xko_912.jpg,47.2,13.52,41.0,garde
Fighter,2xko_913.jpg,48.2,16.09,47.2,garde
Fighter,2xko_914.jpg,52.5,13.38,42.3,garde
Fighter,2xko_915.jpg,50.3,16.73,62.6,garde
Fighter,2xko_916.jpg,58.3,15.07,83.3,garde
Fighter,2xko_917.jpg,47.9,14.85,55.0,garde
Fighter,2xko_918.jpg,50.5,12.80,38.4,garde
Fighter,2xko_919.jpg,51.2,13.08,38.7,garde
Fighter,2xko_920.jpg,45.4,15.09,51.0,garde
Fighter,2xko_921.jpg,67.5,17.60,40.3,garde
Fighter,2xko_922.jpg,47.9,13.58,37.5,garde
Fighter,2xko_923.jpg,49.2,13.42,38.2,garde
Fighter,2xko_924.jpg,50.3,12.11,36.9,garde
Fighter,2xko_925.jpg,54.3,12.17,37.3,garde
Fighter,2xko_926.jpg,53.9,12.70,37.6,garde
Fighter,2xko_927.jpg,56.6,15.26,72.4,garde
Fighter,2xko_928.jpg,52.9,14.67,60.5,garde
Fighter,2xko_929.jpg,54.3,12.63,35.4,garde
Fighter,2xko_930.jpg,51.6,13.28,36.1,garde
Fighter,2xko_931.jpg,48.1,12.43,34.1,garde
Fighter,2xko_932.jpg,48.7,14.37,36.9,garde
Fighter,2xko_933.jpg,49.0,13.95,35.6,garde
Fighter,2xko_934.jpg,55.4,17.84,37.8,garde
Fighter,2xko_935.jpg,51.8,14.54,40.5,garde
Fighter,2xko_936.jpg,48.1,14.72,38.9,garde
Fighter,2xko_937.jpg,46.0,14.80,38.2,garde
Fighter,2xko_938.jpg,51.5,15.81,41.3,garde
Fighter,2xko_939.jpg,46.5,14.32,39.5,garde
Fighter,2xko_940.jpg,48.6,14.62,40.7,garde
Fighter,2xko_941.jpg,47.2,14.03,37.9,garde
Fighter,2xko_942.jpg,46.8,14.95,43.1,garde
Fighter,2xko_943.jpg,52.1,15.68,72.6,doublon (dHash)
Fighter,2xko_944.jpg,42.5,14.32,64.3,garde
Fighter,2xko_945.jpg,49.6,13.29,38.7,garde
Fighter,2xko_946.jpg,48.6,17.18,46.3,garde
Fighter,2xko_947.jpg,51.0,14.66,35.9,garde
Fighter,2xko_948.jpg,52.9,13.13,38.2,garde
Fighter,2xko_949.jpg,50.2,13.73,34.0,garde
Fighter,2xko_950.jpg,45.1,15.22,34.4,garde
Fighter,2xko_951.jpg,45.0,15.79,60.7,garde
Fighter,2xko_952.jpg,48.6,15.55,36.9,garde
Fighter,2xko_953.jpg,50.1,15.82,37.0,garde
Fighter,2xko_954.jpg,51.0,13.16,36.1,garde
Fighter,2xko_955.jpg,47.6,12.97,37.9,garde
Fighter,2xko_956.jpg,49.6,15.05,36.2,garde
Fighter,2xko_957.jpg,55.0,13.77,35.7,garde
Fighter,2xko_958.jpg,41.2,11.27,33.9,garde
Fighter,2xko_959.jpg,57.6,15.49,39.7,garde
Fighter,2xko_960.jpg,53.6,13.99,40.4,garde
Fighter,2xko_961.jpg,47.8,17.72,43.6,garde
Fighter,2xko_962.jpg,48.8,17.58,39.2,garde
Fighter,2xko_963.jpg,56.5,17.98,55.2,garde
Fighter,2xko_964.jpg,57.3,17.23,72.8,garde
Fighter,2xko_965.jpg,48.7,16.66,58.6,garde
Fighter,2xko_966.jpg,51.9,18.12,61.1,garde
Fighter,2xko_967.jpg,50.4,14.50,36.0,garde
Fighter,2xko_968.jpg,42.1,11.19,33.9,garde
Fighter,2xko_969.jpg,48.1,13.71,36.3,garde
Fighter,2xko_970.jpg,51.2,12.88,38.0,garde
Fighter,2xko_971.jpg,46.2,15.45,41.6,garde
Fighter,2xko_972.jpg,49.2,14.54,36.9,garde
Fighter,2xko_973.jpg,40.8,12.96,33.8,garde
Fighter,2xko_974.jpg,49.6,15.20,39.8,garde
Fighter,2xko_975.jpg,43.9,15.22,38.5,garde
Fighter,2xko_976.jpg,44.3,13.84,55.0,garde
Fighter,2xko_977.jpg,45.1,14.70,44.6,garde
Fighter,2xko_978.jpg,52.2,14.72,67.9,garde
Fighter,2xko_979.jpg,46.1,15.05,61.4,garde
Fighter,2xko_980.jpg,48.2,16.35,44.9,garde
Fighter,2xko_981.jpg,49.3,14.91,35.9,garde
Fighter,2xko_982.jpg,50.0,14.58,36.7,garde
Fighter,2xko_983.jpg,43.6,11.88,30.8,garde
Fighter,2xko_984.jpg,49.0,13.62,35.1,garde
Fighter,2xko_985.jpg,52.6,13.55,39.9,garde
Fighter,2xko_986.jpg,50.3,13.21,33.9,garde
Fighter,2xko_987.jpg,49.2,16.96,34.9,garde
Fighter,2xko_988.jpg,48.4,13.99,35.6,garde
Fighter,2xko_989.jpg,37.2,11.66,29.6,garde
Fighter,2xko_990.jpg,54.1,17.19,53.8,garde
Fighter,2xko_991.jpg,47.8,13.75,32.9,garde
Fighter,2xko_992.jpg,62.8,15.00,35.3,garde
Fighter,2xko_993.jpg,57.8,15.69,45.6,garde
Fighter,2xko_994.jpg,50.6,13.18,32.2,garde
Fighter,Art_of_Fighting_SNES_0001.jpg,47.1,11.62,39.6,garde
Fighter,Art_of_Fighting_SNES_0002.jpg,61.1,8.19,48.1,garde
Fighter,Art_of_Fighting_SNES_0003.jpg,55.5,11.45,60.9,garde
Fighter,Art_of_Fighting_SNES_0004.jpg,52.2,17.74,70.4,garde
Fighter,Art_of_Fighting_SNES_0005.jpg,61.6,18.86,78.2,garde
Fighter,Art_of_Fighting_SNES_0006.jpg,47.0,16.37,79.6,garde
Fighter,Art_of_Fighting_SNES_0007.jpg,53.0,16.66,79.6,garde
Fighter,Art_of_Fighting_SNES_0008.jpg,54.2,16.83,80.5,garde
Fighter,Art_of_Fighting_SNES_0009.jpg,54.5,17.93,75.6,garde
Fighter,Art_of_Fighting_SNES_0010.jpg,57.0,18.88,79.2,garde
Fighter,Art_of_Fighting_SNES_0011.jpg,59.6,19.41,35.2,garde
Fighter,Art_of_Fighting_SNES_0012.jpg,47.9,16.07,52.5,garde
Fighter,Art_of_Fighting_SNES_0013.jpg,45.5,13.72,54.0,garde
Fighter,Art_of_Fighting_SNES_0014.jpg,45.2,13.41,48.8,garde
Fighter,Art_of_Fighting_SNES_0015.jpg,50.5,15.60,58.2,garde
Fighter,Art_of_Fighting_SNES_0016.jpg,49.6,13.13,58.3,garde
Fighter,Art_of_Fighting_SNES_0017.jpg,46.2,14.66,53.4,garde
Fighter,Art_of_Fighting_SNES_0019.jpg,19.9,2.67,20.3,garde
Fighter,Art_of_Fighting_SNES_0020.jpg,26.1,7.69,22.0,garde
Fighter,Art_of_Fighting_SNES_0021.jpg,36.2,13.37,67.1,garde
Fighter,Art_of_Fighting_SNES_0022.jpg,40.0,15.18,71.2,garde
Fighter,Art_of_Fighting_SNES_0023.jpg,41.3,16.07,79.9,garde
Fighter,Art_of_Fighting_SNES_0024.jpg,42.2,16.21,71.6,garde
Fighter,Art_of_Fighting_SNES_0025.jpg,41.5,15.82,81.5,garde
Fighter,Art_of_Fighting_SNES_0026.jpg,41.4,16.36,76.4,garde
Fighter,Art_of_Fighting_SNES_0027.jpg,39.5,15.38,72.5,garde
Fighter,Art_of_Fighting_SNES_0028.jpg,47.8,19.03,25.0,garde
Fighter,Art_of_Fighting_SNES_0029.jpg,45.0,15.62,71.4,garde
Fighter,Art_of_Fighting_SNES_0030.jpg,44.3,13.51,71.6,garde
Fighter,Art_of_Fighting_SNES_0031.jpg,43.0,14.10,67.9,garde
Fighter,Art_of_Fighting_SNES_0032.jpg,45.0,13.45,70.1,garde
Fighter,Art_of_Fighting_SNES_0033.jpg,41.9,12.47,70.5,garde
Fighter,Art_of_Fighting_SNES_0034.jpg,40.6,11.03,62.6,garde
Fighter,Art_of_Fighting_SNES_0035.jpg,46.5,21.90,48.0,garde
Fighter,Art_of_Fighting_SNES_0036.jpg,45.4,21.58,43.9,garde
Fighter,Art_of_Fighting_SNES_0038.jpg,51.2,14.18,48.4,garde
Fighter,Art_of_Fighting_SNES_0039.jpg,49.6,14.55,48.0,garde
Fighter,Art_of_Fighting_SNES_0040.jpg,47.0,15.48,46.3,garde
Fighter,Art_of_Fighting_SNES_0041.jpg,50.6,15.11,47.3,garde
Fighter,Art_of_Fighting_SNES_0042.jpg,49.0,14.18,50.2,garde
Fighter,Art_of_Fighting_SNES_0043.jpg,43.2,13.78,64.9,garde
Fighter,Art_of_Fighting_SNES_0044.jpg,50.7,16.42,55.4,garde
Fighter,Art_of_Fighting_SNES_0045.jpg,64.2,16.63,60.6,garde
Fighter,Art_of_Fighting_SNES_0046.jpg,66.1,15.57,65.0,garde
Fighter,Art_of_Fighting_SNES_0047.jpg,54.9,13.24,54.8,garde
Fighter,Art_of_Fighting_SNES_0048.jpg,47.8,15.67,53.5,garde
Fighter,Art_of_Fighting_SNES_0049.jpg,62.7,16.16,58.7,garde
Fighter,Art_of_Fighting_SNES_0051.jpg,62.4,11.30,53.9,garde
Fighter,Art_of_Fighting_SNES_0052.jpg,62.9,12.87,50.7,garde
Fighter,Art_of_Fighting_SNES_0054.jpg,41.5,16.02,50.6,garde
Fighter,Art_of_Fighting_SNES_0055.jpg,40.5,14.40,51.4,garde
Fighter,Art_of_Fighting_SNES_0056.jpg,42.9,15.08,49.8,garde
Fighter,Art_of_Fighting_SNES_0057.jpg,42.0,16.96,49.2,garde
Fighter,Art_of_Fighting_SNES_0058.jpg,51.3,19.99,33.8,garde
Fighter,Art_of_Fighting_SNES_0059.jpg,55.1,19.15,56.2,garde
Fighter,Art_of_Fighting_SNES_0060.jpg,54.8,17.64,51.6,garde
Fighter,Art_of_Fighting_SNES_0061.jpg,53.7,19.08,47.3,garde
Fighter,Art_of_Fighting_SNES_0062.jpg,52.4,16.41,53.1,garde
Fighter,Art_of_Fighting_SNES_0063.jpg,51.5,18.71,48.7,garde
Fighter,Art_of_Fighting_SNES_0064.jpg,53.7,16.91,54.6,garde
Fighter,Art_of_Fighting_SNES_0065.jpg,53.5,19.17,56.4,garde
Fighter,Art_of_Fighting_SNES_0066.jpg,55.5,18.71,55.8,garde
Fighter,Art_of_Fighting_SNES_0067.jpg,55.3,17.07,56.0,garde
Fighter,Art_of_Fighting_SNES_0068.jpg,51.5,19.13,50.4,garde
Fighter,Art_of_Fighting_SNES_0069.jpg,51.9,20.46,50.3,garde
Fighter,Art_of_Fighting_SNES_0070.jpg,52.6,21.71,50.5,garde
Fighter,Art_of_Fighting_SNES_0071.jpg,58.7,19.96,59.4,garde
Fighter,Art_of_Fighting_SNES_0072.jpg,62.2,18.55,64.4,garde
Fighter,Art_of_Fighting_SNES_0073.jpg,51.8,20.02,50.2,garde
Fighter,Art_of_Fighting_SNES_0074.jpg,49.7,16.27,50.4,garde
Fighter,Art_of_Fighting_SNES_0075.jpg,55.8,19.81,56.0,garde
Fighter,Art_of_Fighting_SNES_0076.jpg,47.5,19.63,37.8,garde
Fighter,Art_of_Fighting_SNES_0077.jpg,46.3,18.02,38.3,garde
Fighter,Art_of_Fighting_SNES_0078.jpg,37.2,11.53,19.5,garde
Fighter,Art_of_Fighting_SNES_0079.jpg,38.9,14.32,25.1,garde
Fighter,Sonic_The_Fighters_0001.jpg,65.5,19.27,78.4,garde
Fighter,Sonic_The_Fighters_0002.jpg,25.8,5.10,53.1,garde
Fighter,Sonic_The_Fighters_0003.jpg,45.5,16.19,113.5,garde
Fighter,Sonic_The_Fighters_0004.jpg,44.8,15.21,97.7,garde
Fighter,Sonic_The_Fighters_0005.jpg,40.4,15.59,112.3,garde
Fighter,Sonic_The_Fighters_0006.jpg,45.6,16.87,111.9,garde
Fighter,Sonic_The_Fighters_0007.jpg,46.5,17.81,85.9,garde
Fighter,Sonic_The_Fighters_0008.jpg,46.1,17.84,112.0,garde
Fighter,Sonic_The_Fighters_0009.jpg,45.6,16.69,86.8,garde
Fighter,Sonic_The_Fighters_0010.jpg,43.6,15.67,120.8,garde
Fighter,Sonic_The_Fighters_0011.jpg,70.3,22.15,74.1,garde
Fighter,Sonic_The_Fighters_0012.jpg,71.5,21.33,74.3,garde
Fighter,Sonic_The_Fighters_0013.jpg,79.6,21.30,68.9,garde
Fighter,Sonic_The_Fighters_0014.jpg,80.1,20.20,64.0,garde
Fighter,Sonic_The_Fighters_0015.jpg,43.2,15.27,82.8,garde
Fighter,Sonic_The_Fighters_0016.jpg,40.0,13.57,75.8,garde
Fighter,Sonic_The_Fighters_0017.jpg,40.4,14.39,83.3,garde
Fighter,Sonic_The_Fighters_0018.jpg,43.9,13.26,78.7,garde
Fighter,Sonic_The_Fighters_0019.jpg,73.7,22.20,98.2,garde
Fighter,Sonic_The_Fighters_0020.jpg,81.8,21.41,100.8,garde
Fighter,Sonic_The_Fighters_0021.jpg,49.6,16.34,65.8,garde
Fighter,Sonic_The_Fighters_0022.jpg,43.0,21.31,76.3,garde
Fighter,Sonic_The_Fighters_0023.jpg,47.0,19.76,74.6,garde
Fighter,Sonic_The_Fighters_0024.jpg,41.0,18.35,72.3,garde
Fighter,Sonic_The_Fighters_0025.jpg,36.8,15.89,58.8,garde
Fighter,Sonic_The_Fighters_0026.jpg,34.2,15.59,71.3,garde
Fighter,Sonic_The_Fighters_0027.jpg,29.0,13.58,68.2,garde
Fighter,Sonic_The_Fighters_0028.jpg,30.6,12.30,76.8,garde
Fighter,Sonic_The_Fighters_0029.jpg,28.7,12.70,75.0,garde
Fighter,Sonic_The_Fighters_0030.jpg,93.1,19.24,67.7,garde
Fighter,Sonic_The_Fighters_0031.jpg,41.9,16.43,79.1,garde
Fighter,Sonic_The_Fighters_0032.jpg,46.4,17.47,78.4,garde
Fighter,Sonic_The_Fighters_0033.jpg,37.5,13.36,85.9,garde
Fighter,Sonic_The_Fighters_0034.jpg,31.4,10.76,102.3,garde
Fighter,Sonic_The_Fighters_0035.jpg,42.0,17.02,69.0,garde
Fighter,Sonic_The_Fighters_0036.jpg,65.7,19.68,54.3,garde
Fighter,Sonic_The_Fighters_0037.jpg,46.0,17.04,78.5,garde
Fighter,Sonic_The_Fighters_0038.jpg,41.3,11.33,60.7,garde
Fighter,Sonic_The_Fighters_0039.jpg,46.3,15.06,77.8,garde
Fighter,Sonic_The_Fighters_0040.jpg,39.8,8.72,56.0,garde
Fighter,Sonic_The_Fighters_0041.jpg,47.9,16.54,80.5,garde
Fighter,Sonic_The_Fighters_0042.jpg,42.1,21.21,37.8,garde
Fighter,Sonic_The_Fighters_0043.jpg,47.8,17.20,46.5,garde
Fighter,Sonic_The_Fighters_0044.jpg,32.3,3.08,56.8,garde
Fighter,Sonic_The_Fighters_0045.jpg,70.6,10.06,43.8,garde
Fighter,Sonic_The_Fighters_0046.jpg,68.3,7.53,38.9,garde
Fighter,Sonic_The_Fighters_0047.jpg,68.3,4.92,38.7,garde
Fighter,Street_Fighter_2_Champion_Edition_0001.jpg,33.3,20.71,58.2,garde
Fighter,Street_Fighter_2_Champion_Edition_0002.jpg,52.8,13.31,33.3,garde
Fighter,Street_Fighter_2_Champion_Edition_0003.jpg,50.1,20.69,77.4,garde
Fighter,Street_Fighter_2_Champion_Edition_0004.jpg,37.2,22.75,60.2,garde
Fighter,Street_Fighter_2_Champion_Edition_0005.jpg,39.7,14.12,19.6,garde
Fighter,Street_Fighter_2_Champion_Edition_0006.jpg,50.6,16.10,67.0,garde
Fighter,Street_Fighter_2_Champion_Edition_0007.jpg,57.6,22.99,62.6,garde
Fighter,Street_Fighter_2_Champion_Edition_0008.jpg,57.9,20.07,71.7,garde
Fighter,Street_Fighter_2_Champion_Edition_0009.jpg,58.7,20.98,65.6,garde
Fighter,Street_Fighter_2_Champion_Edition_0010.jpg,58.9,20.52,70.3,garde
Fighter,Street_Fighter_2_Champion_Edition_0011.jpg,63.3,13.21,48.5,garde
Fighter,Street_Fighter_2_Champion_Edition_0012.jpg,61.1,26.34,61.2,garde
Fighter,Street_Fighter_2_Champion_Edition_0013.jpg,66.0,25.85,64.7,garde
Fighter,Street_Fighter_2_Champion_Edition_0014.jpg,61.6,25.36,59.7,garde
Fighter,Street_Fighter_2_Champion_Edition_0015.jpg,62.7,26.27,61.7,garde
Fighter,Street_Fighter_2_Champion_Edition_0017.jpg,56.0,21.19,65.0,garde
Fighter,Street_Fighter_2_Champion_Edition_0018.jpg,54.5,21.26,65.7,garde
Fighter,Street_Fighter_2_Champion_Edition_0019.jpg,53.1,20.80,65.9,garde
Fighter,Street_Fighter_2_Champion_Edition_0020.jpg,49.3,22.38,69.9,garde
Fighter,Street_Fighter_2_Champion_Edition_0021.jpg,61.3,14.27,35.5,garde
Fighter,Street_Fighter_2_Champion_Edition_0022.jpg,47.2,14.76,50.8,garde
Fighter,Street_Fighter_2_Champion_Edition_0023.jpg,48.7,10.53,65.9,garde
Fighter,Street_Fighter_2_Champion_Edition_0024.jpg,54.5,22.60,98.2,garde
Fighter,Street_Fighter_2_Champion_Edition_0025.jpg,53.8,22.78,97.5,garde
Fighter,Street_Fighter_2_Champion_Edition_0027.jpg,51.0,14.96,64.6,garde
Fighter,Street_Fighter_2_Champion_Edition_0028.jpg,46.8,20.97,78.4,garde
Fighter,Street_Fighter_2_Champion_Edition_0029.jpg,45.6,21.31,80.5,garde
Fighter,Street_Fighter_2_Champion_Edition_0030.jpg,46.9,20.57,78.8,garde
Fighter,Street_Fighter_2_Champion_Edition_0031.jpg,45.8,21.94,80.6,garde
Fighter,Street_Fighter_2_Champion_Edition_0032.jpg,58.8,23.34,64.7,garde
Fighter,Street_Fighter_2_Champion_Edition_0033.jpg,57.7,23.33,67.6,garde
Fighter,Street_Fighter_2_Champion_Edition_0034.jpg,58.1,23.51,65.0,garde
Fighter,Street_Fighter_2_Champion_Edition_0035.jpg,56.8,21.99,95.6,garde
Fighter,Street_Fighter_2_Champion_Edition_0036.jpg,51.2,22.33,56.6,garde
Fighter,Street_Fighter_2_Champion_Edition_0037.jpg,55.1,19.15,42.3,garde
Fighter,Street_Fighter_2_Champion_Edition_0038.jpg,62.0,23.59,72.1,garde
Fighter,Street_Fighter_2_Champion_Edition_0039.jpg,62.5,23.67,75.2,garde
Fighter,Street_Fighter_2_Champion_Edition_0040.jpg,62.8,23.60,72.5,garde
Fighter,Street_Fighter_2_Champion_Edition_0041.jpg,59.6,22.71,74.7,garde
Fighter,Street_Fighter_2_Champion_Edition_0042.jpg,55.8,24.61,71.0,garde
Fighter,Street_Fighter_2_Champion_Edition_0043.jpg,57.9,12.06,65.4,garde
Fighter,Street_Fighter_2_Champion_Edition_0044.jpg,51.5,17.87,71.6,garde
Fighter,Street_Fighter_2_Champion_Edition_0045.jpg,48.6,17.11,56.8,garde
Fighter,Street_Fighter_2_Champion_Edition_0046.jpg,54.0,18.72,68.6,garde
Fighter,Street_Fighter_2_Champion_Edition_0047.jpg,65.3,13.23,31.1,garde
Fighter,Street_Fighter_2_Champion_Edition_0048.jpg,56.4,26.64,78.6,garde
Fighter,Street_Fighter_2_Champion_Edition_0049.jpg,56.6,26.83,77.2,garde
Fighter,Street_Fighter_2_Champion_Edition_0050.jpg,55.8,26.96,78.6,garde
Fighter,Street_Fighter_2_Champion_Edition_0052.jpg,52.8,20.30,33.5,garde
Fighter,Street_Fighter_2_Champion_Edition_0053.jpg,54.7,19.36,34.2,garde
Fighter,Street_Fighter_2_Champion_Edition_0054.jpg,48.6,21.37,77.9,garde
Fighter,Street_Fighter_2_Champion_Edition_0055.jpg,47.7,20.57,78.6,garde
Fighter,Street_Fighter_2_Champion_Edition_0056.jpg,46.2,21.79,78.4,garde
Fighter,Street_Fighter_2_Champion_Edition_0057.jpg,47.0,21.31,79.1,garde
Fighter,Street_Fighter_2_Champion_Edition_0058.jpg,48.8,22.02,77.9,garde
Fighter,Street_Fighter_2_Champion_Edition_0059.jpg,47.4,20.84,77.4,garde
Fighter,Street_Fighter_2_Champion_Edition_0060.jpg,46.8,21.25,80.3,garde
Fighter,Street_Fighter_2_Champion_Edition_0061.jpg,33.0,11.50,75.9,garde
Fighter,Street_Fighter_2_Champion_Edition_0062.jpg,55.9,18.96,92.9,garde
Fighter,Street_Fighter_2_Champion_Edition_0063.jpg,54.3,19.70,96.0,garde
Fighter,Street_Fighter_2_Champion_Edition_0064.jpg,56.3,19.82,92.8,garde
Fighter,Street_Fighter_2_Champion_Edition_0066.jpg,63.7,18.91,82.6,garde
Fighter,Street_Fighter_2_Champion_Edition_0067.jpg,65.8,18.85,80.4,garde
Fighter,Street_Fighter_2_Champion_Edition_0068.jpg,58.1,17.12,82.3,garde
Fighter,Street_Fighter_2_Champion_Edition_0069.jpg,67.1,18.59,81.9,garde
Fighter,Street_Fighter_2_Champion_Edition_0070.jpg,65.1,19.62,80.3,garde
Fighter,Street_Fighter_2_Champion_Edition_0071.jpg,88.6,13.45,28.2,garde
Fighter,Street_Fighter_2_Champion_Edition_0072.jpg,40.1,4.60,33.1,garde
Fighter,Street_Fighter_2_Champion_Edition_0073.jpg,44.8,8.45,37.0,garde
Fighter,Street_Fighter_2_Champion_Edition_0074.jpg,49.3,7.68,29.7,garde
Fighter,Street_Fighter_2_Champion_Edition_0075.jpg,58.2,9.76,29.0,garde
Fighter,Street_Fighter_2_Champion_Edition_0076.jpg,53.4,13.45,41.6,garde
Fighter,Street_Fighter_2_Champion_Edition_0077.jpg,52.4,10.83,31.8,garde
Fighter,Street_Fighter_2_Champion_Edition_0078.jpg,34.3,8.16,37.9,garde
Fighter,Street_Fighter_2_Champion_Edition_0079.jpg,22.1,6.02,27.9,garde
